128
1       2       3       4	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5
1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1
2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5
7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1
2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5
1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1
2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5
7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1
2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5
1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1
2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5
7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1
2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	2	5	2	5	2	5	2	5	2	5	2	5
1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1	1	1	1	1	7	1	7	1
1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5	1	1	1	1	2	5	2	5
7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1	7	1
